sstart_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,csv_row_index,sort_date
29/04/2018 22:54,36,rat,29/04/2018 22:53,29/04/2018 23:06,67,1,0,4,29/04/2018 19:19,3.59,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,512,29/04/2018
29/04/2018 22:55,8,rat,29/04/2018 22:53,29/04/2018 23:06,144,1,0,4,29/04/2018 19:19,3.611388889,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,513,29/04/2018
29/04/2018 22:56,NaN,rat,29/04/2018 22:53,29/04/2018 23:06,184,1,0,4,29/04/2018 19:19,3.6225,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,514,29/04/2018
29/04/2018 23:00,NaN,bat_fight,29/04/2018 22:53,29/04/2018 23:06,428,1,0,4,29/04/2018 19:19,3.690277778,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,515,29/04/2018
29/04/2018 23:01,18,bat_pick,29/04/2018 22:53,29/04/2018 23:06,490,1,1,4,29/04/2018 19:19,3.7075,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,516,29/04/2018
29/04/2018 23:01,2,fast,29/04/2018 22:53,29/04/2018 23:06,521,0,1,4,29/04/2018 19:19,3.716111111,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,517,29/04/2018
29/04/2018 23:02,5,rat_and_pick,29/04/2018 22:53,29/04/2018 23:06,529,1,1,4,29/04/2018 19:19,3.718333333,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,518,29/04/2018
29/04/2018 23:06,NaN,fast,29/04/2018 22:53,29/04/2018 23:06,776,0,1,4,29/04/2018 19:19,3.786944444,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,519,29/04/2018
30/04/2018 01:30,22,pick_bat,30/04/2018 01:26,30/04/2018 01:44,239,1,1,4,29/04/2018 19:19,6.196944444,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,520,30/04/2018
30/04/2018 01:31,46,pick_bat,30/04/2018 01:26,30/04/2018 01:44,257,1,1,4,29/04/2018 19:19,6.201944444,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,521,30/04/2018
30/04/2018 01:31,9,pick_bat,30/04/2018 01:26,30/04/2018 01:44,290,1,1,4,29/04/2018 19:19,6.211111111,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,522,30/04/2018
30/04/2018 01:31,4,fast,30/04/2018 01:26,30/04/2018 01:44,304,0,1,4,29/04/2018 19:19,6.215,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,523,30/04/2018
30/04/2018 01:32,NaN,rat_pick,30/04/2018 01:26,30/04/2018 01:44,315,1,1,4,29/04/2018 19:19,6.218055556,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,524,30/04/2018
30/04/2018 01:32,4,pick,30/04/2018 01:26,30/04/2018 01:44,323,0,1,4,29/04/2018 19:19,6.220277778,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,525,30/04/2018
30/04/2018 01:33,NaN,rat,30/04/2018 01:26,30/04/2018 01:44,407,1,0,4,29/04/2018 19:19,6.243611111,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,526,30/04/2018
30/04/2018 01:37,NaN,fast,30/04/2018 01:26,30/04/2018 01:44,633,0,1,4,29/04/2018 19:19,6.306388889,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,527,30/04/2018
30/04/2018 01:40,NaN,bat_and_rat,30/04/2018 01:26,30/04/2018 01:44,800,1,0,4,29/04/2018 19:19,6.352777778,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,528,30/04/2018
30/04/2018 01:40,NaN,bat_and_rat,30/04/2018 01:26,30/04/2018 01:44,808,1,0,4,29/04/2018 19:19,6.355,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,529,30/04/2018
30/04/2018 01:40,33,bat_and_rat,30/04/2018 01:26,30/04/2018 01:44,816,1,0,4,29/04/2018 19:19,6.357222222,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,530,30/04/2018
30/04/2018 01:40,39,pick_and_bat,30/04/2018 01:26,30/04/2018 01:44,844,1,1,4,29/04/2018 19:19,6.365,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,531,30/04/2018
30/04/2018 01:42,3,fast,30/04/2018 01:26,30/04/2018 01:44,925,0,1,4,29/04/2018 19:19,6.3875,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,532,30/04/2018
30/04/2018 02:42,NaN,fast,30/04/2018 02:41,30/04/2018 02:55,63,0,1,4,29/04/2018 19:19,7.387777778,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,533,30/04/2018
30/04/2018 02:42,1,fast,30/04/2018 02:41,30/04/2018 02:55,91,0,1,4,29/04/2018 19:19,7.395555556,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,534,30/04/2018
30/04/2018 02:43,NaN,no_food,30/04/2018 02:41,30/04/2018 02:55,142,0,0,4,29/04/2018 19:19,7.409722222,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,535,30/04/2018
30/04/2018 02:43,7,pick,30/04/2018 02:41,30/04/2018 02:55,162,0,1,4,29/04/2018 19:19,7.415277778,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,536,30/04/2018
30/04/2018 02:44,NaN,fast,30/04/2018 02:41,30/04/2018 02:55,191,0,1,4,29/04/2018 19:19,7.423333333,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,537,30/04/2018
30/04/2018 02:44,4,fast,30/04/2018 02:41,30/04/2018 02:55,222,0,1,4,29/04/2018 19:19,7.431944444,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,538,30/04/2018
30/04/2018 02:46,NaN,bat_and_pick,30/04/2018 02:41,30/04/2018 02:55,291,1,1,4,29/04/2018 19:19,7.451111111,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,539,30/04/2018
30/04/2018 02:46,22,bat_and_pick,30/04/2018 02:41,30/04/2018 02:55,288,1,1,4,29/04/2018 19:19,7.450277778,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,540,30/04/2018
30/04/2018 02:51,NaN,fast,30/04/2018 02:41,30/04/2018 02:55,624,0,1,4,29/04/2018 19:19,7.543611111,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,541,30/04/2018
30/04/2018 02:51,NaN,bat_and_pick,30/04/2018 02:41,30/04/2018 02:55,630,1,1,4,29/04/2018 19:19,7.545277778,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,542,30/04/2018
30/04/2018 02:55,NaN,bat_and_rat,30/04/2018 02:41,30/04/2018 02:55,878,1,0,4,29/04/2018 19:19,7.614166667,Spring,30/04/2018 02:19,4,7,42,2,7.783333333,1,543,30/04/2018
30/04/2018 03:53,7,bat_and_pick,30/04/2018 03:43,30/04/2018 04:42,605,1,1,4,29/04/2018 19:19,8.582777778,Spring,30/04/2018 03:19,4,8,16,1.451612903,5.116666667,1,544,30/04/2018
30/04/2018 03:54,6,pick,30/04/2018 03:43,30/04/2018 04:42,653,0,1,4,29/04/2018 19:19,8.596111111,Spring,30/04/2018 03:19,4,8,16,1.451612903,5.116666667,1,545,30/04/2018
30/04/2018 01:34,5,rat_and_bat,30/04/2018 01:26,30/04/2018 01:44,445,1,0,4,29/04/2018 19:19,6.254166667,Spring,30/04/2018 01:19,4,6,45,2,17.81666667,1,546,30/04/2018
27/04/2018 21:57,8,rat,27/04/2018 21:56,27/04/2018 22:00,47,1,0,4,27/04/2018 19:18,2.662777778,Spring,27/04/2018 21:48,4,2.5,64,3,8.05,5,547,27/04/2018
27/04/2018 22:00,5,rat,27/04/2018 21:56,27/04/2018 22:00,199,1,0,4,27/04/2018 19:18,2.705,Spring,27/04/2018 21:48,4,2.5,64,3,8.05,5,548,27/04/2018
27/04/2018 22:12,17,other_bats,27/04/2018 22:08,27/04/2018 22:12,214,1,0,4,27/04/2018 19:18,2.9,Spring,27/04/2018 21:48,4,2.5,64,3,8.05,5,549,27/04/2018
27/04/2018 22:41,1,rat,27/04/2018 22:39,27/04/2018 22:41,127,1,0,4,27/04/2018 19:18,3.389722222,Spring,27/04/2018 22:18,4,3,38,3,2.166666667,1,550,27/04/2018
27/04/2018 23:01,2,fast,27/04/2018 23:01,27/04/2018 23:12,18,0,1,4,27/04/2018 19:18,3.732777778,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,551,27/04/2018
27/04/2018 23:02,31,other_bats,27/04/2018 23:01,27/04/2018 23:12,68,1,0,4,27/04/2018 19:18,3.746666667,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,552,27/04/2018
27/04/2018 23:02,1,fast,27/04/2018 23:01,27/04/2018 23:12,79,0,1,4,27/04/2018 19:18,3.749722222,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,553,27/04/2018
27/04/2018 23:03,2,fast,27/04/2018 23:01,27/04/2018 23:12,105,0,1,4,27/04/2018 19:18,3.756944444,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,554,27/04/2018
27/04/2018 23:11,5,pick_and_others,27/04/2018 23:01,27/04/2018 23:12,576,1,1,4,27/04/2018 19:18,3.887777778,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,555,27/04/2018
27/04/2018 23:11,13,bats,27/04/2018 23:01,27/04/2018 23:12,592,1,0,4,27/04/2018 19:18,3.892222222,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,556,27/04/2018
27/04/2018 23:12,15,bats,27/04/2018 23:01,27/04/2018 23:12,623,1,0,4,27/04/2018 19:18,3.900833333,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,557,27/04/2018
27/04/2018 23:16,1,fast,27/04/2018 23:15,27/04/2018 23:17,35,0,1,4,27/04/2018 19:18,3.97,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,558,27/04/2018
27/04/2018 23:16,3,fast,27/04/2018 23:15,27/04/2018 23:17,74,0,1,4,27/04/2018 19:18,3.980833333,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,559,27/04/2018
27/04/2018 23:17,2,fast,27/04/2018 23:15,27/04/2018 23:17,120,0,1,4,27/04/2018 19:18,3.993611111,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,560,27/04/2018
27/04/2018 23:42,6,pick,27/04/2018 23:41,27/04/2018 23:43,23,0,1,4,27/04/2018 19:18,4.401111111,Spring,27/04/2018 23:18,4,4,54,3,1.533333333,1,561,27/04/2018
28/04/2018 00:07,11,rat_and_pick,28/04/2018 00:04,28/04/2018 00:14,174,1,1,4,27/04/2018 19:18,4.829722222,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,562,28/04/2018
28/04/2018 00:10,3,rat,28/04/2018 00:04,28/04/2018 00:14,330,1,0,4,27/04/2018 19:18,4.873055556,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,563,28/04/2018
28/04/2018 00:10,6,pick,28/04/2018 00:04,28/04/2018 00:14,363,0,1,4,27/04/2018 19:18,4.882222222,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,564,28/04/2018
28/04/2018 00:10,5,bat_fight,28/04/2018 00:04,28/04/2018 00:14,365,1,0,4,27/04/2018 19:18,4.882777778,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,565,28/04/2018
28/04/2018 00:10,5,bat_fight,28/04/2018 00:04,28/04/2018 00:14,365,1,0,4,27/04/2018 19:18,4.882777778,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,566,28/04/2018
28/04/2018 00:11,2,fast,28/04/2018 00:04,28/04/2018 00:14,373,0,1,4,27/04/2018 19:18,4.885,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,567,28/04/2018
28/04/2018 00:11,4,pick,28/04/2018 00:04,28/04/2018 00:14,401,0,1,4,27/04/2018 19:18,4.892777778,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,568,28/04/2018
28/04/2018 00:11,1,rat,28/04/2018 00:04,28/04/2018 00:14,408,1,0,4,27/04/2018 19:18,4.894722222,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,569,28/04/2018
28/04/2018 00:12,7,rat,28/04/2018 00:04,28/04/2018 00:14,434,1,0,4,27/04/2018 19:18,4.901944444,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,570,28/04/2018
28/04/2018 00:12,6,pick,28/04/2018 00:04,28/04/2018 00:14,449,0,1,4,27/04/2018 19:18,4.906111111,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,571,28/04/2018
28/04/2018 00:13,5,pick_and_rat,28/04/2018 00:04,28/04/2018 00:14,496,1,1,4,27/04/2018 19:18,4.919166667,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,572,28/04/2018
28/04/2018 00:13,18,pick,28/04/2018 00:04,28/04/2018 00:14,497,0,1,4,27/04/2018 19:18,4.919444444,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,573,28/04/2018
28/04/2018 00:13,3,fast,28/04/2018 00:04,28/04/2018 00:14,520,0,1,4,27/04/2018 19:18,4.925833333,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,574,28/04/2018
28/04/2018 00:13,10,bat_and_rat,28/04/2018 00:04,28/04/2018 00:14,544,1,0,4,27/04/2018 19:18,4.9325,Spring,27/04/2018 23:48,4,4.5,66,3,9.316666667,1,575,28/04/2018
28/04/2018 01:06,1,fast,28/04/2018 01:06,28/04/2018 01:07,19,0,1,4,27/04/2018 19:18,5.808888889,Spring,28/04/2018 00:48,4,5.5,60,3,2.666666667,2,576,28/04/2018
28/04/2018 01:06,NaN,fast,28/04/2018 01:06,28/04/2018 01:07,35,0,1,4,27/04/2018 19:18,5.813333333,Spring,28/04/2018 00:48,4,5.5,60,3,2.666666667,2,577,28/04/2018
28/04/2018 01:06,5,others,28/04/2018 01:06,28/04/2018 01:07,42,1,0,4,27/04/2018 19:18,5.815277778,Spring,28/04/2018 00:48,4,5.5,60,3,2.666666667,2,578,28/04/2018
28/04/2018 01:07,6,pick,28/04/2018 01:06,28/04/2018 01:07,74,0,1,4,27/04/2018 19:18,5.824166667,Spring,28/04/2018 00:48,4,5.5,60,3,2.666666667,2,579,28/04/2018
28/04/2018 02:14,15,others,28/04/2018 02:13,28/04/2018 02:14,55,1,0,4,27/04/2018 19:18,6.935833333,Spring,28/04/2018 01:48,4,6.5,52,3,1.55,1,580,28/04/2018
28/04/2018 02:14,4,pick,28/04/2018 02:13,28/04/2018 02:14,90,0,1,4,27/04/2018 19:18,6.945555556,Spring,28/04/2018 01:48,4,6.5,52,3,1.55,1,581,28/04/2018
28/04/2018 02:22,5,rat_disappear,28/04/2018 02:21,28/04/2018 02:23,60,1,0,4,27/04/2018 19:18,7.071388889,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,582,28/04/2018
28/04/2018 02:22,NaN,fast,28/04/2018 02:21,28/04/2018 02:23,90,0,1,4,27/04/2018 19:18,7.079722222,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,583,28/04/2018
28/04/2018 02:49,7,pick_and_bat,28/04/2018 02:47,28/04/2018 02:51,120,1,1,4,27/04/2018 19:18,7.528333333,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,584,28/04/2018
28/04/2018 02:49,7,pick,28/04/2018 02:47,28/04/2018 02:51,128,0,1,4,27/04/2018 19:18,7.530555556,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,585,28/04/2018
28/04/2018 02:50,NaN,fast,28/04/2018 02:47,28/04/2018 02:51,139,0,1,4,27/04/2018 19:18,7.533611111,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,586,28/04/2018
28/04/2018 02:50,8,pick,28/04/2018 02:47,28/04/2018 02:51,170,0,1,4,27/04/2018 19:18,7.542222222,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,587,28/04/2018
28/04/2018 02:50,28,pick_and_others,28/04/2018 02:47,28/04/2018 02:51,195,1,1,4,27/04/2018 19:18,7.549166667,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,588,28/04/2018
28/04/2018 02:51,6,pick,28/04/2018 02:47,28/04/2018 02:51,211,0,1,4,27/04/2018 19:18,7.553611111,Spring,28/04/2018 02:18,4,7,51,3,2.466666667,3,589,28/04/2018
28/04/2018 03:25,15,rat_and_bat,28/04/2018 03:24,28/04/2018 03:25,31,1,0,4,27/04/2018 19:18,8.1225,Spring,28/04/2018 03:18,4,8,30,2.611764706,4.233333333,3,590,28/04/2018
28/04/2018 03:25,2,fast,28/04/2018 03:24,28/04/2018 03:25,45,0,1,4,27/04/2018 19:18,8.126388889,Spring,28/04/2018 03:18,4,8,30,2.611764706,4.233333333,3,591,28/04/2018
28/04/2018 03:36,3,fast,28/04/2018 03:33,28/04/2018 03:36,194,0,1,4,27/04/2018 19:18,8.305,Spring,28/04/2018 03:18,4,8,30,2.611764706,4.233333333,3,592,28/04/2018
28/04/2018 03:51,3,fast,28/04/2018 03:48,28/04/2018 04:09,172,0,1,4,27/04/2018 19:18,8.554722222,Spring,28/04/2018 03:18,4,8,30,2.611764706,4.233333333,3,593,28/04/2018
28/04/2018 05:16,17,rat,28/04/2018 05:14,28/04/2018 05:21,115,1,0,4,27/04/2018 19:18,9.978888889,Spring,28/04/2018 04:48,4,9.5,8,2,18.65,5,594,28/04/2018
28/04/2018 05:20,1,pick,28/04/2018 05:14,28/04/2018 05:21,370,0,1,4,27/04/2018 19:18,10.04972222,Spring,28/04/2018 04:48,4,9.5,8,2,18.65,5,595,28/04/2018
28/04/2018 05:55,3,fast,28/04/2018 05:55,28/04/2018 06:05,56,0,1,4,27/04/2018 19:18,10.63222222,Spring,28/04/2018 05:48,4,10.5,10,2,21.8,2,596,28/04/2018
27/04/2018 23:10,NaN,nan,27/04/2018 23:01,27/04/2018 23:12,530,0,0,4,27/04/2018 19:18,3.875,Spring,27/04/2018 22:48,4,3.5,39,3,12.75,2,597,27/04/2018
18/04/2018 20:42,1,others,18/04/2018 20:40,18/04/2018 20:43,159,1,0,4,18/04/2018 19:12,1.516388889,Spring,18/04/2018 20:12,4,1,25,3.55,1.666666667,1,598,18/04/2018
18/04/2018 20:43,12,others,18/04/2018 20:40,18/04/2018 20:43,199,1,0,4,18/04/2018 19:12,1.5275,Spring,18/04/2018 20:12,4,1,25,3.55,1.666666667,1,599,18/04/2018
19/04/2018 00:19,7,pick,19/04/2018 00:18,19/04/2018 00:19,59,0,1,4,18/04/2018 19:12,5.118888889,Spring,19/04/2018 00:12,4,5,46,3.589285714,1.05,1,600,19/04/2018
19/04/2018 01:15,3,fast,19/04/2018 01:12,19/04/2018 01:18,187,0,1,4,18/04/2018 19:12,6.058055556,Spring,19/04/2018 00:42,4,5.5,51,3.05656682,0,0,601,19/04/2018
19/04/2018 04:31,8,rat,19/04/2018 04:28,19/04/2018 04:34,200,1,0,4,18/04/2018 19:12,9.331666667,Spring,19/04/2018 04:12,4,9,20,2,6.05,1,602,19/04/2018
19/04/2018 04:32,1,fast,19/04/2018 04:28,19/04/2018 04:34,210,0,1,4,18/04/2018 19:12,9.334444444,Spring,19/04/2018 04:12,4,9,20,2,6.05,1,603,19/04/2018
19/04/2018 04:33,5,pick,19/04/2018 04:28,19/04/2018 04:34,274,0,1,4,18/04/2018 19:12,9.352222222,Spring,19/04/2018 04:12,4,9,20,2,6.05,1,604,19/04/2018
19/04/2018 04:33,14,pick,19/04/2018 04:28,19/04/2018 04:34,280,0,1,4,18/04/2018 19:12,9.353888889,Spring,19/04/2018 04:12,4,9,20,2,6.05,1,605,19/04/2018
18/04/2018 19:01,NaN,nan,18/04/2018 19:01,18/04/2018 19:01,24,0,0,4,18/04/2018 19:12,-0.175555556,Spring,18/04/2018 18:42,4,-0.5,40,4,1.05,3,606,18/04/2018
18/04/2018 20:59,NaN,nan,18/04/2018 20:56,18/04/2018 20:59,200,0,0,4,18/04/2018 19:12,1.792222222,Spring,18/04/2018 20:42,4,1.5,21,3.091935484,5.55,7,607,18/04/2018
18/04/2018 20:41,NaN,nan,18/04/2018 20:40,18/04/2018 20:43,71,0,0,4,18/04/2018 19:12,1.491944444,Spring,18/04/2018 20:12,4,1,25,3.55,1.666666667,1,608,18/04/2018
15/04/2018 21:28,9,nan,15/04/2018 21:24,15/04/2018 21:29,188,0,0,4,15/04/2018 19:10,2.300555556,Spring,15/04/2018 21:10,4,2,36,3.590163934,14.43333333,4,609,15/04/2018
15/04/2018 21:28,1,nan,15/04/2018 21:24,15/04/2018 21:29,238,0,0,4,15/04/2018 19:10,2.314444444,Spring,15/04/2018 21:10,4,2,36,3.590163934,14.43333333,4,610,15/04/2018
30/04/2018 21:15,2,rat,30/04/2018 21:14,30/04/2018 21:16,38,1,0,4,30/04/2018 19:20,1.926388889,Spring,30/04/2018 20:50,4,1.5,39,3,1.85,1,611,30/04/2018
30/04/2018 21:16,2,bats,30/04/2018 21:14,30/04/2018 21:16,109,1,0,4,30/04/2018 19:20,1.946111111,Spring,30/04/2018 20:50,4,1.5,39,3,1.85,1,612,30/04/2018
30/04/2018 21:33,50,bat_and_pick,30/04/2018 21:28,30/04/2018 21:33,299,1,1,4,30/04/2018 19:20,2.227222222,Spring,30/04/2018 21:20,4,2,29,3,3.55,2,613,30/04/2018
30/04/2018 22:09,150,all_pick,30/04/2018 22:08,30/04/2018 22:15,63,1,1,4,30/04/2018 19:20,2.8325,Spring,30/04/2018 21:50,4,2.5,23,3,8.416666667,2,614,30/04/2018
30/04/2018 22:11,6,bat_fight,30/04/2018 22:08,30/04/2018 22:15,139,1,0,4,30/04/2018 19:20,2.853611111,Spring,30/04/2018 21:50,4,2.5,23,3,8.416666667,2,615,30/04/2018
30/04/2018 22:12,11,pick,30/04/2018 22:08,30/04/2018 22:15,228,0,1,4,30/04/2018 19:20,2.878333333,Spring,30/04/2018 21:50,4,2.5,23,3,8.416666667,2,616,30/04/2018
30/04/2018 22:15,13,bat,30/04/2018 22:08,30/04/2018 22:15,407,1,0,4,30/04/2018 19:20,2.928055556,Spring,30/04/2018 21:50,4,2.5,23,3,8.416666667,2,617,30/04/2018
30/04/2018 22:40,32,rat,30/04/2018 22:34,30/04/2018 22:40,359,1,0,4,30/04/2018 19:20,3.343333333,Spring,30/04/2018 22:20,4,3,13,3,6.066666667,1,618,30/04/2018
30/04/2018 23:07,36,pick,30/04/2018 23:07,30/04/2018 23:11,0,0,1,4,30/04/2018 19:20,3.786944444,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,619,30/04/2018
30/04/2018 23:29,164,eating_bat_rat_pick,30/04/2018 23:19,30/04/2018 23:32,609,1,1,4,30/04/2018 19:20,4.1525,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,620,30/04/2018
30/04/2018 23:29,4,bat_fight,30/04/2018 23:19,30/04/2018 23:32,616,1,0,4,30/04/2018 19:20,4.154444444,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,621,30/04/2018
30/04/2018 23:29,9,bat_fight,30/04/2018 23:19,30/04/2018 23:32,655,1,0,4,30/04/2018 19:20,4.165277778,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,622,30/04/2018
30/04/2018 23:30,12,bat_fight,30/04/2018 23:19,30/04/2018 23:32,673,1,0,4,30/04/2018 19:20,4.170277778,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,623,30/04/2018
30/04/2018 23:30,11,bat_pick,30/04/2018 23:19,30/04/2018 23:32,685,1,1,4,30/04/2018 19:20,4.173611111,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,624,30/04/2018
30/04/2018 23:31,2,fast,30/04/2018 23:19,30/04/2018 23:32,773,0,1,4,30/04/2018 19:20,4.198055556,Spring,30/04/2018 22:50,4,3.5,18,3,5.75,2,625,30/04/2018
09/04/2018 22:12,NaN,nan,09/04/2018 22:10,09/04/2018 22:12,139,0,0,4,09/04/2018 19:05,3.127777778,Spring,09/04/2018 22:05,4,3,85,3,2.466666667,1,626,09/04/2018
09/04/2018 22:12,1,nan,09/04/2018 22:10,09/04/2018 22:12,129,0,0,4,09/04/2018 19:05,3.125,Spring,09/04/2018 22:05,4,3,85,3,2.466666667,1,627,09/04/2018
22/04/2018 19:38,5,bat,22/04/2018 19:38,22/04/2018 19:42,9,1,0,4,22/04/2018 19:14,0.4025,Spring,22/04/2018 19:14,4,0,23,3.618181818,5.833333333,2,628,22/04/2018
22/04/2018 19:41,2,fast,22/04/2018 19:38,22/04/2018 19:42,203,0,1,4,22/04/2018 19:14,0.456388889,Spring,22/04/2018 19:14,4,0,23,3.618181818,5.833333333,2,629,22/04/2018
23/04/2018 00:11,7,pick,23/04/2018 00:08,23/04/2018 00:12,161,0,1,4,22/04/2018 19:14,4.955,Spring,22/04/2018 23:44,4,4.5,57,2.074357572,4.15,1,630,23/04/2018
23/04/2018 00:12,2,pick,23/04/2018 00:08,23/04/2018 00:12,238,0,1,4,22/04/2018 19:14,4.976388889,Spring,22/04/2018 23:44,4,4.5,57,2.074357572,4.15,1,631,23/04/2018
23/04/2018 00:46,5,fast,23/04/2018 00:45,23/04/2018 00:50,64,0,1,4,22/04/2018 19:14,5.536388889,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,632,23/04/2018
23/04/2018 00:48,4,pick,23/04/2018 00:45,23/04/2018 00:50,174,0,1,4,22/04/2018 19:14,5.566944444,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,633,23/04/2018
23/04/2018 00:49,4,pick,23/04/2018 00:45,23/04/2018 00:50,263,0,1,4,22/04/2018 19:14,5.591666667,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,634,23/04/2018
23/04/2018 00:49,16,pick,23/04/2018 00:45,23/04/2018 00:50,276,0,1,4,22/04/2018 19:14,5.595277778,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,635,23/04/2018
23/04/2018 01:08,1,fast,23/04/2018 01:07,23/04/2018 01:10,105,0,1,4,22/04/2018 19:14,5.916111111,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,636,23/04/2018
23/04/2018 01:10,2,fast,23/04/2018 01:07,23/04/2018 01:10,183,0,1,4,22/04/2018 19:14,5.937777778,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,637,23/04/2018
23/04/2018 01:41,3,pick,23/04/2018 01:41,23/04/2018 01:44,1,0,1,4,22/04/2018 19:14,6.456111111,Spring,23/04/2018 01:14,4,6,60,1.516666667,1.066666667,3,638,23/04/2018
23/04/2018 00:47,4,pick,23/04/2018 00:45,23/04/2018 00:50,161,0,1,4,22/04/2018 19:14,5.563333333,Spring,23/04/2018 00:44,4,5.5,61,1.943548387,9.266666667,2,639,23/04/2018
25/04/2018 19:25,30,pick_and_rat,25/04/2018 19:24,25/04/2018 19:32,57,1,1,4,25/04/2018 19:17,0.138611111,Spring,25/04/2018 19:17,4,0,7,4,7.716666667,1,640,25/04/2018
25/04/2018 19:31,28,pick,25/04/2018 19:24,25/04/2018 19:32,433,0,1,4,25/04/2018 19:17,0.243055556,Spring,25/04/2018 19:17,4,0,7,4,7.716666667,1,641,25/04/2018
23/04/2018 19:51,2,fast_and_pick,23/04/2018 19:51,23/04/2018 19:51,5,0,1,4,23/04/2018 19:15,0.605555556,Spring,23/04/2018 19:45,4,0.5,52,3.949388209,0.15,1,642,23/04/2018
